Year,Month,Day,Hour,Minute,Second,Spacecraft,ShockType,MagneticFieldRatio,SpeedJump(km/s),ProtonDensityRatio,ProtonTemperatureRatio,AlfvenSpeedUpstream(km/s),MagnetosonicSpeedUpstream(km/s),PlasmaBetaUpstream,ShockNormalX,ShockNormalY,ShockNormalZ,ShockTheta(degrees),ShockSpeed(km/s),MagnetosonicMachNumber
2002,1,10,7,22,50,  Ulysses,FR,1.91,35.13,1.94,1.49,41.05,61.3,2.46,-0.77,-0.4,0.49,39.03,515.62,1.55
2002,1,7,23,45,9,  Ulysses,FR,1.43,50.68,1.9,1.51,50.71,72.36,2.11,-0.86,-0.11,0.5,45.85,499.05,1.8
2001,12,30,22,24,49,      ACE,FR,1.31,42.71,1.29,0.98,132.54,150.32,0.58,1,0.06,-0.05,53.45,424.62,1.31
2001,12,30,20,5,6,     Wind,FF,2.05,133.57,2.19,1.87,99.11,119.14,0.91,-0.98,-0.16,0.08,71.9,670.69,2.16
2001,12,30,19,31,29,      ACE,FF,2.33,141.55,2.53,2.23,94.61,108.69,0.64,-1,0.07,0.02,62.03,657.06,2.15
2001,12,29,5,36,26,Cluster-3,FF,2.56,84.65,2.8,2.9,32.87,54.07,3.45,-0.99,0.02,0.17,51.69,487.02,2.47
2001,12,29,5,17,0,     Wind,FF,1.67,113.58,2.19,12.86,48.44,61.09,1.23,-0.98,0.01,-0.19,44.21,572.97,3.31
2001,12,29,4,47,45,      ACE,FF,2.93,87.1,3.66,5.54,36.62,51.87,2.11,-0.97,0,0.24,58.62,475.2,2.38
2001,12,23,23,31,30,     Wind,FF,2.11,29.62,2.13,1.6,9.24,38.58,33.12,-0.81,-0.22,0.54,64.16,345,1.66
2001,12,23,22,18,57,      ACE,FF,1.36,34.26,3.27,1.09,18.16,42.85,9.82,-0.9,-0.02,0.43,79.54,347.65,1.21
2001,12,21,14,10,18,     Wind,FF,1.27,49.82,1.33,0.9,94.98,105.29,0.46,-0.84,0.55,-0.05,32.95,441.33,1.43
2001,12,16,17,44,33,     Wind,FR,1.41,24.02,1.24,1.26,80.14,90.75,0.57,0.61,0.56,-0.56,67.79,126.35,1.78
2001,12,16,15,8,26,  Ulysses,FR,2.02,40.66,2.21,1.9,45.64,62.05,1.7,-0.43,-0.74,0.51,54.74,197.72,2.09
2001,12,16,12,12,18,     Wind,FR,1.56,36.12,1.58,1.41,89.36,100.09,0.51,0.79,0.57,0.23,76.09,308.28,1.2
2001,12,15,14,33,2,  Ulysses,FF,1.71,34.75,1.93,2.82,62.32,71.15,0.61,0.71,-0.14,-0.69,66.58,462.82,1.58
2001,12,6,22,59,54,     Wind,FF,1.43,32.67,1.39,1.3,57.62,74.72,1.38,-0.88,0.36,0.31,57.07,520.79,1.93
2001,11,30,18,15,45,     Wind,FF,1.45,21.88,1.35,1.23,41.25,55.8,1.67,-0.93,0.29,0.23,51.46,403.4,1.67
2001,11,30,17,28,20,      ACE,FF,1.46,20.3,1.76,1,41.26,55.85,1.67,-0.82,0.45,0.34,41.84,325.28,1.03
2001,11,29,19,44,1,  Ulysses,FR,1.55,21.8,1.4,1.01,44.56,62.61,1.96,-0.68,-0.58,0.45,76.13,376.7,1.93
2001,11,26,15,6,6,  Ulysses,FF,2.03,159.94,3.01,4.61,58.11,73.77,1.23,0.98,0.01,0.22,22.94,953.5,3.26
2001,11,24,13,59,57,     Wind,FR,1.65,89.5,1.97,3.01,128.41,138.13,0.32,0.95,-0.26,-0.16,55.42,712.08,1.55
2001,11,24,5,51,54,     Wind,FF,5.2,313.99,5.6,3.93,67.59,97.45,2.16,-0.9,0.39,-0.2,80.88,1030.62,4.15
2001,11,24,4,54,0,     Wind,FF,2.06,69.1,1.88,1.55,55.24,81.5,2.89,-1,-0.03,0.09,24.08,621.5,1.86
2001,11,19,18,15,30,     Wind,FF,2.22,111.68,2.15,2.88,64.77,80.6,1.11,-0.99,0.05,-0.15,45.13,637.48,2.59
2001,11,19,17,35,18,      ACE,FF,1.91,100.67,2.15,2.94,73.14,86.08,0.78,-0.97,-0.12,-0.22,63.22,627.51,2.25
2001,11,8,6,53,22,  Ulysses,FF,5.02,119,2.79,2.47,23.75,54.21,8.53,0.97,-0.07,0.23,36.34,903.33,3.36
2001,11,5,10,45,39,     Wind,FF,1.76,30.96,1.45,0.91,46.82,61.21,1.45,-1,0.01,-0.07,66.56,460.4,1.63
2001,11,1,5,56,21,  Ulysses,FR,1.79,42.38,1.58,1.56,46.63,63.79,1.75,-0.83,0.45,0.35,82.46,504.58,2.14
2001,10,31,13,46,57,     Wind,FF,1.53,69.7,3.02,19.51,44.84,57.55,1.3,-0.91,-0.22,-0.35,14.29,415.04,2.1
2001,10,31,12,53,12,      ACE,FF,1.95,76.3,2.43,3.1,52.16,65.22,1.14,-0.98,0.04,-0.2,19.18,454.99,1.99
2001,10,29,14,48,59,  Ulysses,FF,1.4,26.87,1.64,1.11,52.23,67.87,1.4,0.89,0.03,0.46,82.52,746.88,1.25
2001,10,28,3,13,48,     Wind,FF,2.35,167.05,2.87,11.51,101.47,107.84,0.26,-0.96,0.28,0.06,59.45,587.38,2.35
2001,10,28,2,42,0,      ACE,FF,2.38,141.68,2.84,9.44,91.23,98.76,0.35,-0.96,0.25,0.14,51.91,561.16,2.29
2001,10,25,8,58,51,     Wind,FF,3.34,75.37,3.43,7.23,26.83,45.18,3.82,-0.66,-0.43,0.62,64.33,387.34,2.52
2001,10,25,8,2,1,      ACE,FF,2.52,91.83,3.79,7.34,25.9,44.5,3.95,-0.88,-0.26,0.41,42.45,464.89,3.17
2001,10,22,0,41,39,     Wind,FR,1.66,30.23,1.55,1.48,45.62,62.71,1.82,0.88,-0.44,0.18,72.03,505.37,1.6
2001,10,21,16,40,45,     Wind,FF,2.79,196.89,2.81,3.93,53.16,75.49,2.15,-0.97,0.14,-0.2,52.99,658.97,4.12
2001,10,21,16,12,25,      ACE,FF,2.55,171.74,2.9,2.87,55.93,73.77,1.49,-0.99,0.14,-0.06,75.93,624.82,3.29
2001,10,14,17,8,25,      ACE,FF,1.41,21.68,1.69,1.39,60.8,76.21,1.15,-0.81,-0.56,-0.19,59.7,384.05,0.75
2001,10,11,16,50,57,     Wind,FF,2.67,137.8,2.77,3.31,68.89,79.15,0.68,-0.99,-0.03,0.16,58.46,580.02,2.72
2001,10,11,16,20,10,      ACE,FF,2.48,131.72,3.35,3.86,72.87,82.88,0.63,-1,-0.09,-0.05,63.37,562.34,2.26
2001,10,8,13,5,24,     Wind,FF,1.42,24.63,1.36,1.06,63.55,76.48,0.9,-0.86,-0.45,-0.24,89.15,405.68,1.19
2001,10,8,12,20,42,      ACE,FF,1.4,25.48,1.69,0.94,84.37,94.55,0.51,-0.91,-0.3,0.3,73.43,399.84,0.72
2001,10,3,8,7,7,      ACE,FF,1.34,25.58,1.51,1.47,120.33,126.24,0.2,-0.9,0.29,0.32,84.37,534.62,0.66
2001,10,1,21,30,35,      ACE,FF,1.44,32.16,1.63,2.57,97.66,104.94,0.32,-0.83,-0.51,0.25,47.52,543.05,1.26
2001,9,30,18,46,36,      ACE,FF,2.05,89.04,1.41,3.15,49.69,62.68,1.19,-0.99,0.14,-0.01,60.21,734.66,4.54
2001,9,30,4,37,56,  Ulysses,FR,1.56,71.69,1.99,1.89,70.91,86.82,1,-0.85,0.47,-0.22,81.95,509.58,1.83
2001,9,29,9,29,24,     Wind,FF,2.25,113.2,2.17,1.86,55.89,81.24,2.38,-0.97,-0.16,0.19,36.7,718.55,2.39
2001,9,29,9,5,47,      ACE,FF,2.49,103.58,2.32,1.4,50.83,77.64,2.73,-0.93,-0.36,0.05,22.89,655.21,1.84
2001,9,27,21,22,16,  Ulysses,FF,1.66,31.25,1.65,1.32,42.72,66.87,2.94,0.98,-0.18,0.01,34.5,803.22,0.94
2001,9,25,20,17,18,     Wind,FF,1.65,327.13,2.39,40.11,81.52,89.74,0.44,-0.39,-0.44,-0.81,81.87,573.29,4.75
2001,9,18,1,51,9,     Wind,FF,1.33,28.86,1.36,1.09,45.8,62.93,1.78,-0.65,0.49,-0.57,32.05,337.01,1.04
2001,9,14,1,59,39,     Wind,FF,2.32,56.61,2.05,2.62,41.41,55.63,1.62,-0.88,-0.48,0.02,63.1,447.66,2.29
2001,9,14,1,18,6,      ACE,FF,2.38,57.67,2.93,3.77,53,64.38,0.96,-0.9,-0.41,0.13,77.1,439.21,1.59
2001,9,13,2,28,21,     Wind,FF,1.37,33.42,1.3,1.02,70.84,84.05,0.84,-0.98,0.11,-0.16,72.88,490.94,1.62
2001,9,13,1,40,30,      ACE,FF,1.33,29.83,1.39,1.44,75.79,86.28,0.59,-0.79,0.59,0.14,39.65,380.18,1.28
2001,9,3,2,7,28,  Ulysses,FR,1.27,31.93,1.68,1.23,65.29,89.17,1.73,-0.56,-0.62,0.54,68.07,271.01,1.12
2001,8,31,1,25,3,     Wind,FF,1.37,28.03,1.4,1.28,61.02,72.7,0.84,-0.94,-0.11,-0.34,88.42,487.25,1.31
2001,8,30,13,58,24,     Wind,FF,1.77,68.05,2.04,2.07,73,83.41,0.61,-0.98,-0.15,0.14,55.17,550.54,1.57
2001,8,30,13,30,56,      ACE,FF,1.78,48.03,1.56,1.26,66.21,78.42,0.81,-0.78,-0.58,0.26,78.94,505.19,2.08
2001,8,27,19,38,27,     Wind,FF,2.59,118.99,2.43,2.84,63.26,80.63,1.28,-0.82,-0.31,0.48,75.48,604.73,3.13
2001,8,27,19,19,29,      ACE,FF,2.92,97.73,2.79,3.06,54.35,71.11,1.46,-0.6,-0.42,0.69,81.76,453.53,2.75
2001,8,25,19,34,35,  Ulysses,FR,1.94,53.68,2.34,1.97,45.47,64.37,2.01,-0.69,-0.67,0.28,72,332.84,2.1
2001,8,17,11,1,42,     Wind,FF,3.61,135.87,3.21,5.19,46.6,59.87,1.32,-0.99,0.05,-0.14,76.17,546.67,3.32
2001,8,17,10,16,18,      ACE,FF,3.56,124.63,4.6,3.72,52.88,64.76,1,-0.99,0.05,-0.15,75.12,499.95,2.48
2001,8,12,11,9,24,     Wind,FF,2.18,56.35,2.1,1.59,33.66,51.81,2.74,-0.96,0.01,0.3,71.59,426.61,2.2
2001,8,12,10,49,7,      ACE,FF,2.69,53.87,4.99,2.28,35.6,52.92,2.45,-0.79,-0.17,0.59,31.72,355.75,1.5
2001,8,5,11,56,3,      ACE,FF,1.42,34.71,1.25,1.09,90.54,99.34,0.41,-0.85,-0.21,0.49,87.57,568.34,1.95
2001,8,3,7,18,45,     Wind,FF,1.9,80.93,2.91,10.07,42.74,56.69,1.53,-0.9,0.1,0.43,27.41,449.94,2.1
2001,8,3,6,25,56,      ACE,FF,2.95,69.91,3.31,3.64,42.63,56.78,1.57,-0.98,0.08,0.16,54.94,472.69,1.8
2001,7,25,20,45,56,  Ulysses,FF,2.03,43.48,2.01,1.71,31.1,47.72,2.71,0.97,-0.19,-0.15,42.04,440.74,1.84
2001,7,11,6,54,39,  Ulysses,FR,1.67,26.88,1.45,1.19,43.53,72.58,3.6,-0.89,-0.44,0.12,79.79,529.22,1.48
2001,7,9,8,7,51,  Ulysses,FR,1.89,61.07,1.98,1.34,60.24,79.58,1.49,-0.94,-0.34,0,38.34,485.05,1.81
2001,7,8,19,35,31,  Ulysses,FR,2.31,102.65,2.07,1.55,61.14,85.19,1.91,-0.92,0.17,-0.34,85.8,413.53,2.09
2001,7,8,7,38,3,  Ulysses,FF,2.9,55.71,3.55,4.29,12.89,35.35,13.12,0.94,0.26,-0.2,38.23,369.21,2.27
2001,6,18,7,56,32,  Ulysses,FF,1.62,50.1,1.6,1.74,73.92,87.34,0.79,0.59,-0.76,-0.28,33.71,536.86,1.65
2001,6,7,8,52,59,      ACE,FF,1.32,40.62,1.68,1.73,71.47,81.42,0.6,-0.99,0.09,0.07,30.19,446.81,1.01
2001,6,5,6,25,39,  Ulysses,FF,1.91,68.86,1.92,2.04,73.91,84.05,0.59,0.98,0.12,0.14,43.19,575.2,1.88
2001,6,5,1,15,10,  Ulysses,FF,1.26,24.41,1.33,0.9,66.79,77.4,0.69,0.87,-0.4,0.3,40,433.7,0.88
2001,6,4,4,9,49,  Ulysses,FF,1.28,24.27,1.22,1.32,65.32,80.8,1.06,0.96,-0.22,0.17,69.61,581.08,1.78
2001,6,2,12,40,39,     Wind,FR,1.59,64.61,1.48,1.79,83.57,102.74,1.07,0.68,0.23,-0.69,75.98,159.04,2.13
2001,6,2,11,47,40,      ACE,FR,1.68,78.59,1.59,1.33,92.18,108.92,0.8,0.85,0.41,-0.33,57.27,309.76,1.86
2001,5,27,14,45,42,     Wind,FF,2.13,127.77,2.12,3.06,73.19,87.73,0.88,-0.98,0.22,0.02,27.12,629.43,2.64
2001,5,27,14,17,47,      ACE,FF,2.13,118.07,2.16,2.63,70.24,83.73,0.85,-1,0.09,0.03,52.9,635.66,2.55
2001,5,18,8,29,58,  Ulysses,FF,1.43,25.68,1.71,1.23,69.5,81.08,0.72,0.85,-0.43,-0.31,51.34,410.6,0.86
2001,5,14,2,5,18,      ACE,FR,1.4,81.47,1.98,1.53,84.17,99.78,0.82,0.51,0.66,-0.55,49.66,176.39,1.24
2001,5,13,6,10,21,  Ulysses,FF,1.46,20.89,1.47,1.26,47.61,62.5,1.45,0.91,0.39,-0.14,66.97,525.98,1.26
2001,5,12,9,24,30,      ACE,FF,1.29,21.74,1.27,1.05,115.33,124.44,0.33,-0.65,-0.39,-0.66,84.31,483.22,1.15
2001,5,10,0,35,59,  Ulysses,FF,2.89,316.36,2.2,32.45,87.23,93.6,0.31,0.97,-0.04,-0.25,73.43,935.05,6.21
2001,5,8,9,31,42,      ACE,FF,1.39,23.77,1.73,1.17,70.76,84.7,0.88,-0.49,-0.83,0.26,84.81,261.61,1
2001,4,28,5,0,15,     Wind,FF,1.49,295.6,1.21,8.27,83.83,97.74,0.76,-0.96,0.05,-0.26,47.5,1678.87,12.6
2001,4,28,4,31,59,      ACE,FF,2.35,284.56,2.2,9.12,97.14,105.33,0.36,-0.98,-0.2,0.01,85.9,991.69,4.99
2001,4,27,9,2,33,  Ulysses,FF,1.52,34.71,1.52,1.27,49.15,62.91,1.28,0.97,0.07,0.24,71.88,476,1.62
2001,4,21,15,29,15,     Wind,FF,1.68,32.3,1.76,1.51,27.59,46.5,3.69,-0.84,0.55,-0.01,51.99,367.61,1.55
2001,4,21,15,6,40,      ACE,FF,2.1,43.14,2.34,2.14,25.83,45.47,4.24,-0.94,0.33,0.05,40.83,402.71,1.75
2001,4,20,2,40,6,  Ulysses,FF,3.13,285.33,2.42,23.99,69.61,78.13,0.52,0.98,0.18,-0.11,82.41,1034.53,6.26
2001,4,18,14,18,16,  Ulysses,FF,3.31,122.21,2.56,6.42,53.16,64.28,0.95,0.89,0.45,-0.09,73.66,566.76,3.43
2001,4,18,0,49,51,     Wind,FF,2.8,153.25,2.52,5.52,42.39,57.7,1.74,-0.95,0.15,0.29,69.97,595.86,4.33
2001,4,18,0,4,33,      ACE,FF,3.1,122.95,4.05,7.18,42.39,57.08,1.66,-0.82,-0.4,0.4,62.97,483.99,2.92
2001,4,14,11,8,20,  Ulysses,FF,1.82,61.52,2.23,3.18,65.71,76.4,0.7,0.89,-0.39,-0.25,27.34,501.49,1.6
2001,4,13,7,23,12,     Wind,FF,2.17,122.41,2.33,11.77,124.25,130.5,0.22,-0.9,0.02,0.43,80.03,824.81,1.81
2001,4,13,7,5,38,      ACE,FF,1.83,90.72,1.46,8.34,101.29,112.19,0.3,-0.87,0.37,0.33,20.06,894.95,3.5
2001,4,11,16,17,57,     Wind,FF,1.79,95.6,2.02,1.22,79.18,139.71,5.1,-0.87,-0.34,0.37,15.98,849.16,1.92
2001,4,11,15,27,45,      ACE,FF,1.87,51.93,1.86,1.4,97.96,123.1,1.17,-0.26,-0.42,0.87,48.62,508.52,2.7
2001,4,11,14,52,33,      ACE,FF,1.26,33.18,1.25,1.29,83.14,107.39,1.35,-0.76,0.64,-0.09,23.25,688.54,2.59
2001,4,11,14,9,18,     Wind,FF,1.54,102.4,2.27,4.53,75.53,93.7,1.1,-0.97,-0.24,0.05,13.12,712.28,2.12
2001,4,11,13,14,41,      ACE,FF,1.86,61.91,2.35,1.75,78.76,95.16,0.92,-0.6,-0.55,0.58,52.65,492.21,1.88
2001,4,10,17,13,47,  Ulysses,FF,3.34,177.62,8.45,8.82,34.46,50.91,2.45,0.99,0.1,0.13,9.32,618.27,3.95
2001,4,8,23,52,1,  Ulysses,FF,1.99,46.31,1.76,1.81,53.5,66.38,1.14,0.89,0.44,-0.12,74.94,559.12,1.86
2001,4,8,11,20,45,     Wind,FF,3.18,155.57,3.15,4.19,64.76,78.53,0.94,-0.89,-0.45,-0.01,58.49,691.71,3
2001,4,8,10,32,50,      ACE,FF,3.2,181.57,2.5,4.61,56.7,71.82,1.22,-0.94,-0.33,-0.06,78.67,783.48,4.38
2001,4,7,17,56,48,     Wind,FF,2.41,129.31,2.49,2.58,48.68,66.98,1.83,-0.9,-0.29,0.32,70.11,632.76,3
2001,4,7,16,59,30,      ACE,FF,2.45,115.55,2.1,1.84,54.04,71.03,1.48,-0.9,-0.41,0.17,29.72,645,3.47
2001,4,6,13,11,43,  Ulysses,FF,4.27,73.28,3.51,6.41,10.71,34.75,19.06,0.86,0.44,0.26,69.93,429.99,3.21
2001,4,4,14,41,15,     Wind,FF,1.66,201.4,1.6,19.29,70.19,83.94,0.88,-0.85,0.44,0.28,33.07,990.69,6.9
2001,4,4,14,22,43,      ACE,FF,3.3,172.73,2.03,3.79,60.84,76.56,1.2,-0.84,0.34,0.44,8.22,767.97,5.03
2001,3,31,22,56,34,      ACE,FR,1.4,51.96,1.65,1.54,166.27,163.2,0.18,0.97,0.1,0.21,84.14,574.33,0.83
2001,3,31,22,9,27,     Wind,FF,1.55,70.49,1.38,1.6,220.14,223.74,0.07,-0.69,-0.64,-0.33,89.9,679.36,1.65
2001,3,31,21,39,30,      ACE,FF,1.48,131.93,1.71,1.06,256.66,260.95,0.07,-0.79,-0.55,-0.28,82.52,697.73,1.27
2001,3,31,1,14,48,     Wind,FF,5.25,132.87,2.86,4.74,18.47,45.18,11.31,-0.83,-0.48,-0.3,74.06,586.07,5.1
2001,3,31,0,22,42,      ACE,FF,6.75,121.15,2.07,4.88,24.2,46.85,5.61,-0.84,-0.16,-0.51,78.19,649.83,6.1
2001,3,29,5,32,21,     Wind,FF,1.52,21.81,1.45,1.27,46.03,59.41,1.33,-0.54,-0.74,-0.41,41.38,378.11,1.73
2001,3,27,18,7,48,     Wind,FF,1.74,60.71,2.16,1.96,107.19,118.53,0.45,-0.73,-0.49,-0.47,84,486.84,1.42
2001,3,27,17,45,0,Cluster-4,FF,2.15,80.7,1.62,1.65,92.38,126.84,1.78,-0.77,-0.24,-0.6,76.54,546.5,2.19
2001,3,27,17,15,31,      ACE,FF,2.03,88.93,2.14,1.7,92.45,105.88,0.63,-0.75,-0.56,-0.34,85.27,514.1,2
2001,3,27,2,0,57,     Wind,FF,3.8,84.8,2.72,1.36,26.18,50.7,6.47,-0.65,-0.29,-0.71,75.39,390.98,3.43
2001,3,27,1,9,23,      ACE,FF,2.98,58,4.29,2.26,33.81,54.22,3.17,-0.49,-0.07,-0.87,25.01,297.45,2.53
2001,3,25,3,1,23,  Ulysses,FF,1.33,23.21,1.77,1.35,46.21,58.65,1.22,0.94,0.12,0.32,87.05,390.76,0.77
2001,3,22,13,59,6,     Wind,FF,1.93,43.87,2.14,2.45,47.82,60.77,1.23,-0.99,-0.17,-0.01,81.16,392.44,1.37
2001,3,22,13,38,20,Cluster-1,FF,2.32,43.7,1.42,1.44,34.43,55.17,3.18,-1,-0.06,0.02,68.05,455.25,2.67
2001,3,19,11,33,30,     Wind,FF,2.1,52.04,1.65,1.32,46.39,61.85,1.56,-0.85,-0.43,0.3,83.54,409.48,2.15
2001,3,12,18,2,9,  Ulysses,FR,1.84,74.86,2.11,1.72,63.47,81.93,1.34,-0.51,-0.77,0.38,73.27,166.43,2.17
2001,3,5,22,52,18,     Wind,FR,1.57,42.37,1.56,1.16,65.63,81.84,1.17,0.92,0.25,0.32,60.46,370.5,1.66
2001,3,5,21,34,47,      ACE,FR,1.71,57.36,1.97,1.23,63.89,80.67,1.19,0.96,0.25,-0.15,57.73,409.06,1.6
2001,3,5,0,24,19,  Ulysses,FF,1.71,24.55,1.7,1.26,32.2,45.94,2.07,0.82,0.13,-0.56,89.95,316.01,1.53
2001,3,3,11,29,15,     Wind,FF,1.89,57.57,1.97,2.02,47.12,63.27,1.64,-0.84,0.54,0.07,31.88,501.85,2.05
2001,3,3,10,39,35,      ACE,FF,2.02,61.41,1.88,2.31,49.1,63.54,1.36,-0.95,0.23,0.19,72.2,560.04,1.95
2001,2,20,2,0,50,Cluster-3,FF,1.6,26.77,1.45,1.26,21.64,45.2,6.78,-0.98,-0.18,-0.14,60.61,353.91,1.92
2001,2,16,3,7,24,  Ulysses,FR,2.14,58.87,2.79,2.26,51.97,69.62,1.61,-0.6,-0.72,-0.35,81.96,249.11,2.27
2001,2,14,20,51,12,  Ulysses,FF,2.43,49.76,2.38,2.97,31.91,46.56,2.27,0.71,0.45,0.54,21.86,361.17,2.18
2001,2,13,4,28,30,     Wind,FF,1.28,47.96,1.26,1.37,80.24,102.57,1.28,-0.93,0,-0.38,39.25,712.26,2.63
2001,2,12,20,45,45,      ACE,FF,1.44,27.26,1.58,1.57,43.31,61.3,2.02,-0.86,-0.37,-0.36,67.23,451,1.54
2001,1,31,16,52,44,  Ulysses,FF,1.6,20.83,1.72,1.18,38.53,51.54,1.58,0.66,0.68,-0.33,81.99,356.85,1.43
2001,1,31,8,35,18,     Wind,FF,2.57,68.73,2.68,3.02,46.94,60.28,1.31,-0.81,0.29,0.51,54.17,430.95,2.32
2001,1,31,7,22,34,      ACE,FF,2.16,51.76,3.24,1.66,57.28,71.77,1.15,-0.7,0.7,0.16,50.86,387.48,1.66
2001,1,29,7,24,29,  Ulysses,FF,1.72,25.44,1.98,1.54,32.45,48.1,2.41,0.94,0.24,-0.26,47.28,456.84,1.28
2001,1,25,9,55,27,  Ulysses,FR,2.13,44.05,2.38,1.73,36.2,53.55,2.38,-0.83,0.38,-0.4,51.95,367.76,1.76
2001,1,23,10,49,36,     Wind,FF,2.3,138.05,1.84,1.36,51.36,79.91,9.07,-0.94,-0.2,-0.26,22.09,671.8,3.58
2001,1,23,10,6,36,      ACE,FF,1.77,131.62,4.36,5.46,44.02,62.35,2.06,-0.75,-0.48,0.45,56.01,417.86,1.85
2001,1,17,16,22,0,     Wind,FF,2.08,31.16,1.83,1.68,18.24,44.12,9.9,-0.88,-0.38,-0.29,73,405.69,1.76
2001,1,17,15,31,57,      ACE,FF,1.63,37.15,2.01,1.77,20.83,45.03,7.35,-0.96,-0.02,-0.27,27.34,438.98,1.78
2001,1,13,2,25,39,     Wind,FF,2.2,84.33,2.78,8.37,104.93,111.72,0.27,-0.83,-0.22,0.51,43.38,409.79,1.35
2001,1,13,1,42,21,      ACE,FF,2.27,69.06,5.64,3.82,137.23,142.28,0.15,-0.55,0.15,0.82,31.01,307.09,1.07
2001,1,10,16,9,3,     Wind,FF,1.42,28.36,1.69,1.58,39.85,56.11,1.97,-0.99,-0.08,-0.08,37.23,405.19,1.22
2001,1,10,15,19,57,      ACE,FF,1.57,32.05,2.74,1.93,35.09,53.35,2.63,-0.89,-0.46,-0.03,69.48,365.36,0.93
2001,1,4,23,35,10,  Ulysses,FF,2.4,27.72,1.78,2.56,22.91,38.53,3.71,0.67,0.04,-0.74,82.77,307.33,2.32
2001,1,4,1,14,30,     Wind,FF,1.3,35.4,1.39,1.31,34.28,55.07,3.17,-0.4,0.9,-0.2,44.31,197.5,1.03
2000,12,24,1,26,1,  Ulysses,FR,1.77,41.92,2,1.85,44.56,58.84,1.49,-0.72,-0.64,0.28,30.46,265.97,1.63
2000,12,22,7,2,15,  Ulysses,FF,1.47,21.82,1.56,1.67,42.3,51.83,1.01,0.99,0.01,-0.15,77.41,416.07,1.22
2000,12,3,3,59,18,     Wind,FF,1.51,54.46,1.48,1.12,84.11,95.48,0.58,-0.91,0.42,0.03,41.06,481.76,1.5
2000,12,3,3,20,49,      ACE,FF,1.46,44.93,1.37,1.31,85.24,95.53,0.51,-0.98,0.15,0.14,56.46,522.92,1.63
2000,12,1,10,0,27,  Ulysses,FF,2.29,36.82,2.71,2.22,24.6,41.04,3.57,0.9,0.27,-0.34,70.3,431.88,1.5
2000,11,29,5,22,42,      ACE,FF,1.31,23.26,1.49,1.4,66.9,76.72,0.63,-0.9,-0.06,0.44,82.4,554.9,1.1
2000,11,29,3,7,14,      ACE,FF,1.35,34.39,1.66,1.55,78.84,87.29,0.46,-0.75,0.66,-0.03,80.47,494.59,1.19
2000,11,28,5,27,42,     Wind,FF,2.9,40.34,1.62,1.27,32.51,55.21,3.81,-0.75,0.66,-0.02,72.55,551.18,2.5
2000,11,28,4,57,38,      ACE,FF,2.19,44.9,1.87,1.17,48.13,65.01,1.69,-0.84,0.1,-0.54,68.9,559.16,1.89
2000,11,27,10,1,30,     Wind,FR,1.3,20.36,1.29,1.13,74.45,86.71,0.72,0.97,-0.13,0.19,51.56,530.19,1.09
2000,11,27,9,32,18,      ACE,FR,1.29,23.47,1.38,1.1,73.76,85.37,0.68,0.88,-0.14,0.44,54.7,462.15,1.13
2000,11,26,11,43,45,     Wind,FF,1.34,118.52,2.58,4.3,71.43,90.41,1.22,-0.64,-0.74,0.21,69.11,438.84,1.66
2000,11,26,11,24,18,      ACE,FF,3.59,105.88,2.5,2.2,36.97,64.85,4.21,-0.85,-0.53,-0.04,67.85,578.61,3.01
2000,11,26,5,32,9,     Wind,FF,1.6,42.27,1.57,1.35,53.73,68.18,1.23,-0.88,-0.12,0.45,58.9,450.04,1.86
2000,11,26,5,0,18,      ACE,FF,1.62,50.38,1.8,1.49,54.86,68.3,1.11,-0.87,-0.07,0.49,53.31,427.62,1.78
2000,11,24,18,38,0,  Ulysses,FF,1.55,29.16,2.73,2.11,13.81,31.78,8.62,0.9,-0.03,-0.44,24.38,310.21,1.53
2000,11,11,4,11,42,     Wind,FF,2.05,101.68,2.1,3.3,96.94,108.46,0.54,-0.81,0.5,0.3,55.8,916.62,2.39
2000,11,11,4,1,25,      ACE,FF,1.64,112.27,2.31,4.33,113.75,122.77,0.33,-0.94,-0.12,0.32,36.53,907.11,1.68
2000,11,10,16,13,1,  Ulysses,FR,1.6,22.15,1.78,1.62,36.5,52.95,2.21,-0.7,0.62,0.36,51.47,293.26,1.43
2000,11,10,6,19,33,     Wind,FF,2.11,182.24,3.44,7.9,91.65,109.3,0.86,-0.48,-0.42,0.78,66.67,498.11,1.62
2000,11,8,14,3,27,     Wind,FR,3.04,26.73,2.26,2.09,11.89,39.1,20.4,0.6,0.54,-0.59,70.99,230.19,1.73
2000,11,8,13,20,36,      ACE,FR,1.8,35.41,1.79,4.09,30.16,49.01,3.29,0.85,-0.01,-0.53,29.59,310.5,2.25
2000,11,6,12,50,8,  Ulysses,FF,2.07,31.67,2.25,2.57,27.11,40.16,2.4,0.79,0.47,0.4,73.89,337.12,1.76
2000,11,6,9,29,54,     Wind,FF,2.03,106.32,2.1,4.07,74.79,87.23,0.74,-0.9,0.42,-0.07,46.07,637.73,2.43
2000,11,6,9,15,1,      ACE,FF,2.17,127.64,2.51,2.63,78.69,89.59,0.6,-0.8,0.47,-0.38,35.19,556.54,2.19
2000,11,4,2,25,48,     Wind,FF,2.01,49.96,2.04,1.53,46.59,60.75,1.4,-0.77,-0.38,0.51,81.71,423.12,2.05
2000,11,4,1,35,2,      ACE,FF,2.16,53.41,3.61,1.49,51.12,64.96,1.24,-0.75,-0.31,0.59,87.06,371.96,1.36
